record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,versi_wilayah,dataset_asal
ID-0000124,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.16,% pengguna internet,area,total,category,mobile,id_38_2024,bps_access_device
ID-0000125,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.25,% pengguna internet,area,total,category,other,id_38_2024,bps_access_device
ID-0000126,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,3.59,% pengguna internet,area,urban,category,desktop,id_38_2024,bps_access_device
ID-0000127,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,13.57,% pengguna internet,area,urban,category,laptop_tablet,id_38_2024,bps_access_device
ID-0000128,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.29,% pengguna internet,area,urban,category,mobile,id_38_2024,bps_access_device
ID-0000129,11,Aceh,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.17,% pengguna internet,area,urban,category,other,id_38_2024,bps_access_device
ID-0000130,12,Sumatera Utara,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,18.13,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000131,12,Sumatera Utara,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,27.63,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000132,12,Sumatera Utara,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,36.67,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000133,12,Sumatera Utara,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,23.4,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000134,12,Sumatera Utara,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,34.27,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000135,12,Sumatera Utara,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,43.84,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000136,12,Sumatera Utara,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,32.91,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000137,12,Sumatera Utara,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,35.64,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000138,12,Sumatera Utara,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,30.04,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000139,12,Sumatera Utara,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,41.38,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000140,12,Sumatera Utara,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,50.8,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000141,12,Sumatera Utara,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,40.04,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000142,12,Sumatera Utara,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,42.73,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000143,12,Sumatera Utara,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,37.75,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000144,12,Sumatera Utara,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,48.05,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000145,12,Sumatera Utara,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,56.61,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000146,12,Sumatera Utara,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,46.5,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000147,12,Sumatera Utara,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,49.62,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000148,12,Sumatera Utara,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,49.3,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000149,12,Sumatera Utara,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,59.17,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000150,12,Sumatera Utara,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,67.04,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000151,12,Sumatera Utara,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,74,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000152,12,Sumatera Utara,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,81.1,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000153,12,Sumatera Utara,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,86.89,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000154,12,Sumatera Utara,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,57.24,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000155,12,Sumatera Utara,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,61.11,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000156,12,Sumatera Utara,provinsi,2021,Literasi digital,digital_literacy_index,Indeks Literasi Digital Kominfo,3.5,poin 1–5,,,,,id_34_pre_split,kominfo_digital_literacy_province_2021
ID-0000157,12,Sumatera Utara,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,59.55,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000158,12,Sumatera Utara,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,65.68,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000159,12,Sumatera Utara,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,70.43,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000160,12,Sumatera Utara,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,82.3,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000161,12,Sumatera Utara,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,86.61,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000162,12,Sumatera Utara,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,89.95,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000163,12,Sumatera Utara,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,63.56,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000164,12,Sumatera Utara,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,67.81,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000165,12,Sumatera Utara,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,64.48,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000166,12,Sumatera Utara,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,70.29,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000167,12,Sumatera Utara,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,74.68,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0000168,12,Sumatera Utara,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,85.56,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0000169,12,Sumatera Utara,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,89.66,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0000170,12,Sumatera Utara,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,92.78,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0000171,12,Sumatera Utara,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,67.69,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000172,12,Sumatera Utara,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,72.9,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0000173,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.75,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000174,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",1.13,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000175,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.54,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000176,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.97,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000177,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",7.03,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000178,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",7.99,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000179,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",6.72,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000180,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000181,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000182,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",9.51,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000183,12,Sumatera Utara,provinsi,2023,Komponen pembangunan TIK,tertiary_enrolment_norm,"Partisipasi pendidikan tinggi, ternormalisasi",3.25,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000184,12,Sumatera Utara,provinsi,2023,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,5.92,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000185,12,Sumatera Utara,provinsi,2023,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,6.04,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000186,12,Sumatera Utara,provinsi,2023,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,6.49,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000187,12,Sumatera Utara,provinsi,2023,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,5.92,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0000188,12,Sumatera Utara,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,69.69,% penduduk dalam kelompok,area,rural,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0000189,12,Sumatera Utara,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,74.15,% penduduk dalam kelompok,area,total,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0000190,12,Sumatera Utara,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,77.43,% penduduk dalam kelompok,area,urban,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0000191,12,Sumatera Utara,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,89.05,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_38_2024,bps_household_internet
ID-0000192,12,Sumatera Utara,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,92.3,% rumah tangga dalam klasifikasi daerah,area,total,,,id_38_2024,bps_household_internet
ID-0000193,12,Sumatera Utara,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,94.77,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_38_2024,bps_household_internet
ID-0000194,12,Sumatera Utara,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,72.05,% penduduk dalam kelompok,sex,female,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0000195,12,Sumatera Utara,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,76.26,% penduduk dalam kelompok,sex,male,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0000196,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.91,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000197,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",1.65,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000198,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.54,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000199,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",9.23,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000200,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",7.42,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000201,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",8.43,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000202,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",6.78,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000203,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000204,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",10,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0000205,12,Sumatera Utara,provinsi,2024,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",9.46,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
